nodes PCs graph_id level exec_time_prereq exec_time_gurobi VCs pot_paths objective VCs_created graph_diameter number_of_trxs
9 18 12 1 4.074613375999888 0.007121945000108099 30 76 30.0 3 2 5 
9 18 13 -1 4.134200340999996 0.004759014000001116 0 44 75.0 0 3 5 
9 18 13 0 4.364344022000068 0.006191532000002553 21 357 48.0 2 3 5 
9 18 13 1 5.4904436009999245 0.07127613800003019 59 1325 48.0 4 3 5 
9 18 14 -1 4.074602826000046 0.0036714269999720273 0 11 48.0 0 2 5 
9 18 14 0 4.115391749000082 0.005962532000012288 26 64 38.0 2 2 5 
9 18 14 1 4.0194733910000195 0.004750001000047632 26 64 38.0 2 2 5 
9 18 15 -1 4.12972982500014 0.005997910999894884 0 15 27.0 0 2 5 
9 18 15 0 4.0091043170000376 0.00647971100011091 28 58 21.0 1 2 5 
9 18 15 1 4.026924868999913 0.007030117000113023 28 58 21.0 1 2 5 
9 18 16 -1 4.0577021849999255 0.004495964000170716 0 13 33.0 0 2 5 
9 18 16 0 4.060459145000095 0.007002197000019805 26 59 29.0 1 2 5 
9 18 16 1 4.143507165000074 0.004670126000064556 26 59 29.0 1 2 5 
9 18 17 -1 4.184513187000221 0.004114083000104074 0 9 57.0 0 2 5 
9 18 17 0 4.058798200999945 0.005699104000086663 29 62 56.0 4 2 5 
9 18 17 1 3.9980154690001655 0.005468249999921682 29 62 56.0 4 2 5 
9 18 18 -1 4.069455221999988 0.0035760060000029625 0 6 85.0 0 2 5 
9 18 18 0 4.248195851999981 0.004484377999915523 23 50 75.0 5 2 5 
9 18 18 1 4.151420376000033 0.005000504000008732 23 50 75.0 5 2 5 
9 18 19 -1 4.126557602000048 0.003272820999882242 0 10 43.0 0 2 5 
9 18 19 0 4.108326503999933 0.0068603699999130185 30 70 37.0 3 2 5 
9 18 19 1 4.154353918999959 0.005039183999997476 30 70 37.0 3 2 5 
9 18 20 -1 4.052555429999984 0.006176997000011397 0 9 47.0 0 2 5 
9 18 20 0 3.962068842000008 0.00521710299994993 31 74 40.0 3 2 5 
9 18 20 1 4.263954697999907 0.006519175999983418 31 74 40.0 3 2 5 
9 18 21 -1 4.085052681999969 0.005568929999981265 0 13 27.0 0 2 5 
9 18 21 0 3.9793424249999134 0.005211594000002151 32 71 17.0 1 2 5 
9 18 21 1 4.041915572999869 0.009431059000007735 32 71 17.0 1 2 5 
9 18 22 -1 4.152891388999933 0.004208014999903753 0 10 65.0 0 2 5 
9 18 22 0 4.239106730000003 0.006203454000115016 30 76 40.0 4 2 5 
9 18 22 1 4.1393653560000985 0.00643440599992573 30 76 40.0 4 2 5 
9 18 23 -1 4.029248816000063 0.005728632000000289 0 29 60.0 0 3 5 
9 18 23 0 4.332948439999882 0.009190008999894417 26 360 52.0 4 3 5 
9 18 23 1 10.554321688000073 0.11558025199997246 72 4602 52.0 4 3 5 
9 18 24 -1 4.060364757000116 0.0034360140000444517 0 28 138.0 0 3 5 
9 18 24 0 4.414837733000013 0.007167812000034246 28 474 85.0 4 3 5 
9 18 24 1 9.16030512999987 0.08660114799999974 74 3782 85.0 5 3 5 
10 20 0 -1 4.135918235999952 0.005660781999949904 0 35 122.0 0 3 5 
10 20 0 0 4.365579891999914 0.00752016100000219 32 412 86.0 2 3 5 
10 20 0 1 22.27700581499994 0.1481770730001699 104 7732 77.0 5 3 5 
10 20 1 -1 4.286793585999931 0.004212913999936063 0 31 110.0 0 3 5 
10 20 1 0 4.515985051000143 0.010202866000099675 37 636 67.0 3 3 5 
10 20 1 1 11.094544935000158 0.11506859399992209 89 4056 67.0 3 3 5 
10 20 2 -1 3.847663897000075 0.004304905000026338 0 12 46.0 0 2 5 
10 20 2 0 4.313011261999918 0.0057916329999443406 39 80 43.0 2 2 5 
10 20 2 1 4.188088389999848 0.004747871000063242 39 80 43.0 2 2 5 
10 20 3 -1 4.035472797000011 0.0043365179999454995 0 29 137.0 0 3 5 
10 20 3 0 4.354953367000007 0.008563825999999608 34 479 59.0 2 3 5 
10 20 3 1 30.133296918000042 0.2307746210001369 90 12085 49.0 3 3 5 
10 20 4 -1 4.04982371899996 0.00453809700002239 0 31 47.0 0 3 5 
10 20 4 0 4.398779843999819 0.00814929300008771 35 547 33.0 3 3 5 
10 20 4 1 12.430966952000063 0.062036099999886574 89 4663 33.0 2 3 5 
10 20 5 -1 4.056332581999868 0.007682448999958069 0 24 103.0 0 3 5 
10 20 5 0 4.364373650000061 0.007534661000136111 33 492 71.0 4 3 5 
10 20 5 1 81.0871955319999 0.4963858989999608 129 25244 71.0 3 3 5 
10 20 6 -1 4.458076684999924 0.0055490849999841885 0 27 58.0 0 3 5 
10 20 6 0 4.171066456000062 0.0064517169998907775 28 328 46.0 4 3 5 
10 20 6 1 11.616922294999995 0.08614586700014115 94 5190 46.0 4 3 5 
10 20 7 -1 4.1154921079998985 0.004587202000038815 0 24 98.0 0 3 5 
10 20 7 0 4.220739704000152 0.009104114999900048 37 536 75.0 4 3 5 
10 20 7 1 22.74202164999997 0.1606223929998123 105 9816 75.0 3 3 5 
10 20 8 -1 3.928127843000084 0.00458156899981077 0 41 79.0 0 3 5 
10 20 8 0 4.192241144000036 0.00747952599999735 32 450 62.0 4 3 5 
10 20 8 1 9.20716455899992 0.05746625100005076 84 3642 62.0 3 3 5 
10 20 9 -1 4.02226999100003 0.00412513899982514 0 21 41.0 0 3 5 
10 20 9 0 4.323141111000041 0.007566750000023603 36 529 23.0 2 3 5 
10 20 9 1 5.411948351999854 0.02387442999997802 60 1777 23.0 1 3 5 
10 20 10 -1 3.76108603900002 0.004530835999958072 0 30 29.0 0 3 5 
10 20 10 0 4.039832853000007 0.005991578000021036 28 373 29.0 2 3 5 
10 20 10 1 7.007625934000089 0.03449049699997886 76 2809 29.0 1 3 5 
10 20 11 -1 3.8601937609998913 0.00397980900015682 0 38 45.0 0 3 5 
10 20 11 0 4.244824569000002 0.010950129000093511 32 573 28.0 2 3 5 
10 20 11 1 24.347529169999916 0.15389125399997283 100 10289 28.0 2 3 5 
10 20 12 -1 4.232517214000154 0.007087758000125177 0 8 37.0 0 2 5 
10 20 12 0 3.83222729299996 0.005209894000017812 35 72 32.0 3 2 5 
10 20 12 1 3.9793680290001703 0.007099397000047247 35 72 32.0 3 2 5 
10 20 13 -1 3.9263171000000057 0.003769893000026059 0 30 56.0 0 3 5 
10 20 13 0 4.032858155000213 0.009056251999936649 31 463 45.0 4 3 5 
10 20 13 1 20.599188152000124 0.13041813999984697 105 8317 45.0 4 3 5 
10 20 14 -1 4.208581948999836 0.003534072999855198 0 23 92.0 0 3 5 
10 20 14 0 4.244639556000038 0.01833944899999551 34 530 55.0 1 3 5 
10 20 14 1 22.043790992999902 0.18864664399984576 102 9318 55.0 2 3 5 
10 20 15 -1 4.140505575000134 0.004421337000167114 0 35 49.0 0 3 5 
10 20 15 0 4.263919391999934 0.010595918000035454 39 733 39.0 2 3 5 
10 20 15 1 5.134429064999949 0.022110311000005822 55 1373 39.0 1 3 5 
10 20 16 -1 4.114167506000058 0.004071717999977409 0 39 53.0 0 3 5 
10 20 16 0 4.40195576799988 0.008057779999944614 39 733 30.0 3 3 5 
10 20 16 1 5.295449202999862 0.021360017999995762 57 1579 30.0 3 3 5 
10 20 17 -1 4.139234369000178 0.004414469000039389 0 34 34.0 0 3 5 
10 20 17 0 4.276756887000374 0.009284646000196517 41 716 20.0 2 3 5 
10 20 17 1 5.579311979000067 0.03397800799984907 67 1700 20.0 2 3 5 
10 20 18 -1 3.937622661000205 0.005193356000290805 0 26 89.0 0 3 5 
10 20 18 0 4.027212623999731 0.007479155000055471 33 519 65.0 3 3 5 
10 20 18 1 8.914099886999793 0.06945881799993003 79 3705 65.0 3 3 5 
10 20 19 -1 4.241657841999768 0.00417036500039103 0 13 64.0 0 2 5 
10 20 19 0 4.171902940000109 0.0076911860001018795 37 94 41.0 2 2 5 
10 20 19 1 3.9420048940000925 0.008267763999810995 37 94 41.0 2 2 5 
10 20 20 -1 4.20371107200026 0.0047561790001964255 0 37 44.0 0 3 5 
10 20 20 0 4.244618927999909 0.010643110000273737 39 742 31.0 3 3 5 
10 20 20 1 5.840468001999852 0.026034313999844017 75 1900 31.0 3 3 5 
10 20 21 -1 4.01917874999981 0.0041686350000418315 0 20 129.0 0 3 5 
10 20 21 0 4.146527411000079 0.012899136999749317 26 352 63.0 2 3 5 
10 20 21 1 52.12289658100008 0.3202436769997803 122 17956 63.0 2 3 5 
10 20 22 -1 3.9794665109998277 0.005149548000190407 0 31 103.0 0 3 5 
10 20 22 0 4.190759899999648 0.009885511999982555 33 498 73.0 4 3 5 
10 20 22 1 19.903418114000033 0.14359419500033255 103 8200 73.0 1 3 5 
10 20 23 -1 3.830901279000045 0.005204159999721014 0 27 48.0 0 3 5 
10 20 23 0 4.248015660999954 0.009117671999774757 35 540 45.0 1 3 5 
10 20 23 1 14.522028746999695 0.12627710900005695 99 6024 45.0 3 3 5 
10 20 24 -1 4.376284824999857 0.0033021449999068864 0 40 52.0 0 3 5 
10 20 24 0 4.227786318000199 0.009673493999798666 42 840 44.0 2 3 5 
10 20 24 1 8.06943599799979 0.04546726899980058 82 3240 44.0 3 3 5 
11 22 0 -1 4.10487146000014 0.003407778000109829 0 9 41.0 0 2 5 
11 22 0 0 3.9644572150000386 0.005801673999940249 47 77 33.0 3 2 5 
11 22 0 1 4.148594277000029 0.0102986509996299 47 77 33.0 3 2 5 
11 22 1 -1 4.118862137000178 0.00363494700013689 0 25 142.0 0 3 5 
11 22 1 0 4.470224166000207 0.016885688999991544 47 724 73.0 3 3 5 
11 22 1 1 48.184764577999886 0.32946965399969486 113 17834 53.0 4 3 5 
11 22 2 -1 4.243047615999785 0.0064585560003251885 0 37 69.0 0 3 5 
11 22 2 0 4.429683922999629 0.009466975000123057 43 680 61.0 1 3 5 
11 22 2 1 6.1194524689999525 0.03939438399993378 75 2072 61.0 4 3 5 
11 22 3 -1 4.100429703999907 0.0039989990000321995 0 21 143.0 0 3 5 
11 22 3 0 4.082536953999806 0.013963260999844351 38 502 66.0 2 3 5 
11 22 3 1 19.142580951000127 0.1465244519999942 116 6988 56.0 4 3 5 
11 22 4 -1 4.141853233999882 0.005314973999702488 0 9 62.0 0 2 5 
11 22 4 0 4.179440645999875 0.008670710999922449 48 79 48.0 3 2 5 
11 22 4 1 3.955297013999825 0.008829160999994201 48 79 48.0 3 2 5 
11 22 5 -1 4.051826943000378 0.006151052999939566 0 41 32.0 0 3 5 
11 22 5 0 4.889514738999878 0.013283995999699982 43 697 32.0 1 3 5 
11 22 5 1 9.037107711999852 0.04190318799965098 99 2961 32.0 0 3 5 
11 22 6 -1 4.007418596000207 0.003931998000098247 0 8 53.0 0 2 5 
11 22 6 0 3.9262515760001406 0.005936828999892896 40 64 53.0 3 2 5 
11 22 6 1 3.9715716320001775 0.005621801000415871 40 64 53.0 3 2 5 
11 22 7 -1 3.9588195159999486 0.0034081010003319534 0 30 66.0 0 3 5 
11 22 7 0 4.233040708999852 0.009530106000056549 43 686 28.0 1 3 5 
11 22 7 1 7.737857733000055 0.042036474000269664 87 2878 28.0 1 3 5 
11 22 8 -1 4.091151426000124 0.003698825999890687 0 78 150.0 0 4 5 
11 22 8 0 5.358144761999938 0.033668695999949705 33 2792 100.0 3 4 5 
11 22 8 1 720.390907168 24.70404055300014 153 195178 100.0 7 4 5 
11 22 9 -1 4.99326541299979 0.011458952999873873 0 25 145.0 0 3 5 
11 22 9 0 4.181516009999996 0.01108842600024218 42 503 68.0 3 3 5 
11 22 9 1 22.83744283399983 0.1489034369997171 118 9107 68.0 5 3 5 
11 22 10 -1 4.0660315959999025 0.004410287000155222 0 42 52.0 0 3 5 
11 22 10 0 4.410081262999938 0.010315655000340485 47 810 33.0 3 3 5 
11 22 10 1 5.5134434060000785 0.01885556400020505 77 1612 33.0 2 3 5 
11 22 11 -1 3.959308213999975 0.004615697999724944 0 33 76.0 0 3 5 
11 22 11 0 4.345081104000201 0.015337772000293626 43 563 49.0 4 3 5 
11 22 11 1 23.979609056999834 0.29891230899966104 133 9015 49.0 4 3 5 
11 22 12 -1 3.988588781999624 0.004070564999892667 0 40 38.0 0 3 5 
11 22 12 0 4.66116543399994 0.011518985999828146 45 731 36.0 1 3 5 
11 22 12 1 16.577210180000293 0.12560716899997715 103 6377 36.0 3 3 5 
11 22 13 -1 4.151163990999976 0.0033610210002734675 0 12 46.0 0 2 5 
11 22 13 0 4.110067292999702 0.005809970999962388 48 85 40.0 3 2 5 
11 22 13 1 3.916722653999841 0.005496003999724053 48 85 40.0 3 2 5 
11 22 14 -1 3.922972677999951 0.004309094999825902 0 30 146.0 0 3 5 
11 22 14 0 4.4783094760000495 0.01294986599987169 43 654 88.0 3 3 5 
11 22 14 1 17.543915728999764 0.12215658200011603 95 7128 80.0 3 3 5 
11 22 15 -1 3.9875981039999715 0.004008108000107313 0 39 74.0 0 3 5 
11 22 15 0 4.616528919999837 0.015520797000135644 50 838 44.0 3 3 5 
11 22 15 1 6.612585079999917 0.03745838399981949 84 2002 44.0 4 3 5 
11 22 16 -1 4.130360812000163 0.003691924000122526 0 13 33.0 0 2 5 
11 22 16 0 4.035539317000257 0.005520240999885573 49 79 29.0 2 2 5 
11 22 16 1 4.128617469999881 0.005372349000026588 49 79 29.0 2 2 5 
11 22 17 -1 3.904224070000055 0.004251943999861396 0 9 45.0 0 2 5 
11 22 17 0 4.226764738999918 0.014709197999764001 38 62 36.0 3 2 5 
11 22 17 1 4.064850645000206 0.006357698000101664 38 62 36.0 3 2 5 
11 22 18 -1 3.8558626409999306 0.003554937999979302 0 39 27.0 0 3 5 
11 22 18 0 4.336295227999926 0.010518444000354066 44 644 27.0 1 3 5 
11 22 18 1 21.37131000599993 0.17058947500026989 134 7496 27.0 0 3 5 
11 22 19 -1 3.7765859669998463 0.003953763000026811 0 8 51.0 0 2 5 
11 22 19 0 4.033729993000179 0.005630403999930422 40 60 37.0 3 2 5 
11 22 19 1 3.8930577670003004 0.005304005999732908 40 60 37.0 3 2 5 
11 22 20 -1 4.00847890499972 0.0032532589998481853 0 7 59.0 0 2 5 
11 22 20 0 4.133234875000198 0.005836027999976068 41 65 44.0 4 2 5 
11 22 20 1 3.967226541999935 0.004910411999844655 41 65 44.0 4 2 5 
11 22 21 -1 4.045513850000134 0.004047896999963996 0 35 78.0 0 3 5 
11 22 21 0 4.403699720000077 0.008125457000005554 37 419 53.0 2 3 5 
11 22 21 1 24.428897028999927 0.1620574159996977 117 9279 48.0 2 3 5 
11 22 22 -1 4.14889290300016 0.005697385000075883 0 30 70.0 0 3 5 
11 22 22 0 4.753115772000001 0.011144750000312342 50 822 47.0 4 3 5 
11 22 22 1 5.823268651000035 0.022583677000056923 70 1902 47.0 4 3 5 
11 22 23 -1 4.017130797999926 0.003781234999678418 0 31 91.0 0 3 5 
11 22 23 0 4.43883402199981 0.009611826999844197 43 684 62.0 3 3 5 
11 22 23 1 11.664140302000305 0.08988191500020548 91 4872 62.0 5 3 5 
11 22 24 -1 4.082371796000189 0.0038210910001907905 0 27 110.0 0 3 5 
11 22 24 0 4.199440567999773 0.012475990999973874 38 502 75.0 4 3 5 
11 22 24 1 17.468340777999856 0.14311283999995794 102 7044 65.0 4 3 5 
12 24 0 -1 4.159040141999867 0.00358558899961281 0 38 52.0 0 3 5 
12 24 0 0 4.686029853000036 0.012800256999980775 54 869 52.0 1 3 5 
12 24 0 1 10.768592976000036 0.05748489799998424 110 3767 52.0 1 3 5 
12 24 1 -1 4.263358978999804 0.004877813999883074 0 24 129.0 0 3 5 
12 24 1 0 4.519653320999623 0.012657356000090658 53 665 64.0 3 3 5 
12 24 1 1 85.5299591590001 0.5541265709998697 161 24841 64.0 3 3 5 
12 24 2 -1 4.136756730999878 0.012126527999953396 0 19 105.0 0 3 5 
12 24 2 0 4.208823033000044 0.007009577000189893 39 352 59.0 4 3 5 
12 24 2 1 109.25774586600028 0.8162066629997753 187 27820 59.0 5 3 5 
12 24 3 -1 4.047606574000383 0.005131551999966177 0 26 96.0 0 3 5 
12 24 3 0 4.3955777500000295 0.020200631999614416 53 744 59.0 4 3 5 
12 24 3 1 82.34623139400037 0.5206232759996965 181 21968 59.0 4 3 5 
12 24 4 -1 3.855361919000188 0.010084406999794737 0 17 114.0 0 3 5 
12 24 4 0 4.672058203999768 0.01197804499997801 55 727 70.0 4 3 5 
12 24 4 1 127.53146463800022 0.7145917230000123 175 33061 70.0 4 3 5 
12 24 5 -1 3.883939289999944 0.01480862199969124 0 37 91.0 0 3 5 
12 24 5 0 4.383803850000277 0.011882805000368535 49 763 67.0 4 3 5 
12 24 5 1 42.000173825000275 0.18616150200023185 181 10659 67.0 3 3 5 
12 24 6 -1 3.967678144999809 0.00422625600003812 0 26 55.0 0 3 5 
12 24 6 0 4.214788356000099 0.008007233999705932 46 553 49.0 3 3 5 
12 24 6 1 37.17066656099996 0.14368433699974048 176 10547 49.0 2 3 5 
12 24 7 -1 3.830774521999956 0.004099937999853864 0 24 107.0 0 3 5 
12 24 7 0 4.37755882700003 0.015264425000168558 53 739 76.0 4 3 5 
12 24 7 1 54.53303356799961 0.381154081999739 167 16219 76.0 5 3 5 
12 24 8 -1 3.8767733419999786 0.0048375690003013005 0 35 97.0 0 3 5 
12 24 8 0 4.48367363700072 0.011914081999748305 56 816 69.0 4 3 5 
12 24 8 1 50.73116365199985 0.2937540579996494 148 15904 69.0 4 3 5 
12 24 9 -1 4.0848227609994865 0.004360530000667495 0 33 67.0 0 3 5 
12 24 9 0 4.511017961999642 0.008970320000116772 50 597 67.0 4 3 5 
12 24 9 1 52.64078444400002 0.25615680999999313 184 14007 67.0 2 3 5 
12 24 10 -1 3.850506368000424 0.005669973999829381 0 20 128.0 0 3 5 
12 24 10 0 4.5131629280003835 0.013942614000370668 54 770 71.0 4 3 5 
12 24 10 1 30.228309506000187 0.17892611799925362 142 10220 61.0 5 3 5 
12 24 11 -1 3.9859866529995998 0.003640476999862585 0 35 61.0 0 3 5 
12 24 11 0 4.509419933000572 0.019317700000101468 55 808 60.0 3 3 5 
12 24 11 1 18.234037784000066 0.127640134000103 123 6748 60.0 2 3 5 
12 24 12 -1 3.774047709000115 0.0052662060006696265 0 31 55.0 0 3 5 
12 24 12 0 4.701285654999992 0.011303598000267812 55 813 46.0 4 3 5 
12 24 12 1 18.117354746000274 0.1612185040003169 131 6673 46.0 3 3 5 
12 24 13 -1 3.8255578990001595 0.0043044209996878635 0 31 77.0 0 3 5 
12 24 13 0 4.284120825000173 0.009850585000094725 48 668 49.0 2 3 5 
12 24 13 1 52.7450393930003 0.2404758339998807 172 14720 49.0 3 3 5 
12 24 14 -1 4.103215522999562 0.004029598999295558 0 23 63.0 0 3 5 
12 24 14 0 4.490778274000149 0.01008283000010124 52 638 54.0 3 3 5 
12 24 14 1 26.459863973999745 0.1512202800004161 148 9198 54.0 4 3 5 
12 24 15 -1 4.139626915999543 0.004224203000376292 0 27 65.0 0 3 5 
12 24 15 0 4.438870425999994 0.013285462999192532 53 759 58.0 5 3 5 
12 24 15 1 42.8270219900005 0.25210786600018764 163 12645 58.0 5 3 5 
12 24 16 -1 3.8169623049998336 0.003921346999959496 0 30 80.0 0 3 5 
12 24 16 0 4.5156923719996485 0.01249201000064204 56 844 55.0 3 3 5 
12 24 16 1 14.45582053599992 0.08778620300017792 128 4966 55.0 4 3 5 
12 24 17 -1 3.983977257999868 0.00389745399934327 0 19 147.0 0 3 5 
12 24 17 0 4.396829068000443 0.011634820999461226 50 533 93.0 4 3 5 
12 24 17 1 302.10700292100046 3.277301719999741 230 60423 93.0 5 3 5 
12 24 18 -1 4.371017458000097 0.012067908999597421 0 21 100.0 0 3 5 
12 24 18 0 4.378162588000123 0.013297380000039993 54 842 72.0 5 3 5 
12 24 18 1 90.53970617199957 0.4992524110002705 184 23272 72.0 4 3 5 
12 24 19 -1 4.214530491000005 0.004646766000405478 0 28 73.0 0 3 5 
12 24 19 0 4.306599215999995 0.01280318899989652 54 685 64.0 5 3 5 
12 24 19 1 32.75789772100052 0.3488800770001035 150 11421 64.0 5 3 5 
12 24 20 -1 3.9821890270004587 0.004241435000039928 0 22 68.0 0 3 5 
12 24 20 0 4.283912175000296 0.007903199000793393 52 683 62.0 2 3 5 
12 24 20 1 19.793841337999766 0.09855683000023419 136 6995 62.0 3 3 5 
12 24 21 -1 3.946934990000045 0.0038234419998843805 0 32 100.0 0 3 5 
12 24 21 0 4.302209038000001 0.013406561000010697 49 667 64.0 5 3 5 
12 24 21 1 70.55030638599965 0.3373132460001216 169 19351 64.0 5 3 5 
12 24 22 -1 4.22392765099994 0.004342400000496127 0 36 102.0 0 3 5 
12 24 22 0 4.592576518999522 0.01803822100009711 55 915 66.0 1 3 5 
12 24 22 1 26.51874917100031 0.21120341699952405 139 8791 66.0 3 3 5 
12 24 23 -1 3.8553640829995857 0.0040962500006571645 0 40 73.0 0 3 5 
12 24 23 0 4.668527476000236 0.0144876780004779 52 853 52.0 2 3 5 
12 24 23 1 41.05384309600049 0.22214719399926253 148 12165 52.0 3 3 5 
12 24 24 -1 3.918587776000095 0.004449698999451357 0 25 79.0 0 3 5 
12 24 24 0 4.440483516000313 0.018622255999616755 56 788 60.0 4 3 5 
12 24 24 1 9.603758627999923 0.036773956000615726 98 3630 60.0 5 3 5 
13 26 0 -1 3.9006235289998585 0.0037731570000687498 0 35 84.0 0 3 5 
13 26 0 0 4.565272459999505 0.018139216999770724 62 988 72.0 4 3 5 
13 26 0 1 36.00383504799993 0.28156738999950903 202 8934 72.0 4 3 5 
13 26 1 -1 3.864044412000112 0.004105901000002632 0 31 93.0 0 3 5 
13 26 1 0 4.465595938000661 0.011520823999489949 59 747 63.0 3 3 5 
13 26 1 1 281.22936038899934 1.6261074690000896 259 51257 63.0 5 3 5 
13 26 2 -1 4.040563339000073 0.008499849000145332 0 24 39.0 0 3 5 
13 26 2 0 4.507608138999785 0.01328885699967941 56 750 33.0 2 3 5 
13 26 2 1 10.412037263999991 0.047389446000124735 112 3526 33.0 2 3 5 
13 26 3 -1 3.7623722990001625 0.0048220150001725415 0 43 30.0 0 3 5 
13 26 3 0 4.49803440300002 0.010913348000030965 58 769 28.0 2 3 5 
13 26 3 1 33.50159916099983 0.11184951100040053 194 9309 28.0 2 3 5 
13 26 4 -1 4.284871254999416 0.0037697849993492127 0 10 42.0 0 2 5 
13 26 4 0 4.008984590999717 0.013217134999649716 71 99 30.0 2 2 5 
13 26 4 1 4.097228792999886 0.007307240000045567 71 99 30.0 2 2 5 
13 26 5 -1 3.9579712260001543 0.005202681999435299 0 29 52.0 0 3 5 
13 26 5 0 5.054671298000358 0.01225421599974652 68 985 50.0 3 3 5 
13 26 5 1 29.218377744000463 0.14691111100000853 152 9395 50.0 3 3 5 
13 26 6 -1 4.128305100000034 0.008903453999664634 0 34 65.0 0 3 5 
13 26 6 0 4.7033329650003 0.01200078100009705 65 964 47.0 4 3 5 
13 26 6 1 14.211453314999744 0.05755901999964408 129 4532 47.0 4 3 5 
13 26 7 -1 3.967119299000842 0.003656171999864455 0 30 104.0 0 3 5 
13 26 7 0 4.458573865999824 0.009979315999771643 55 614 79.0 5 3 5 
13 26 7 1 92.78068583999993 1.0725318300001163 211 22838 79.0 6 3 5 
13 26 8 -1 3.878254651000134 0.004934248999234114 0 42 50.0 0 3 5 
13 26 8 0 4.295939868999994 0.009500117000243335 57 671 50.0 2 3 5 
13 26 8 1 24.801792653999655 0.11451037799997721 147 7385 50.0 3 3 5 
13 26 9 -1 3.9197604679993674 0.0036911309998686193 0 28 63.0 0 3 5 
13 26 9 0 4.720377513999665 0.012431464000655978 67 1082 48.0 4 3 5 
13 26 9 1 19.14040520599974 0.10258608999993157 137 6332 48.0 3 3 5 
13 26 10 -1 5.605819751999661 0.010598834000120405 0 28 117.0 0 3 5 
13 26 10 0 4.988851207999687 0.010983116999341291 56 780 58.0 3 3 5 
13 26 10 1 155.48010209699987 0.5694834460000493 218 32706 48.0 4 3 5 
13 26 11 -1 3.8768618029998834 0.00635067299936054 0 19 100.0 0 3 5 
13 26 11 0 4.818748902999687 0.012859624999691732 73 1025 67.0 3 3 5 
13 26 11 1 62.74664283700076 0.44376170100076706 165 18159 67.0 5 3 5 
13 26 12 -1 3.8919912530000147 0.00456402799954958 0 15 130.0 0 3 5 
13 26 12 0 4.515409436000482 0.011461440000857692 67 755 84.0 4 3 5 
13 26 12 1 50.430752318000486 0.4353654770002322 169 14661 76.0 4 3 5 
13 26 13 -1 4.073500114999661 0.005159784000170475 0 9 67.0 0 2 5 
13 26 13 0 3.9777247289994193 0.01225176299976738 70 87 67.0 4 2 5 
13 26 13 1 4.058667438000157 0.006791182999222656 70 87 67.0 4 2 5 
13 26 14 -1 3.902054041000156 0.004008160999546817 0 31 84.0 0 3 5 
13 26 14 0 4.567999607999809 0.011429641000177071 65 939 60.0 2 3 5 
13 26 14 1 53.72148738099986 0.34491088899994793 187 13967 60.0 4 3 5 
13 26 15 -1 3.9079336479999256 0.004066350000357488 0 9 43.0 0 2 5 
13 26 15 0 3.9705043029998706 0.006418484000278113 70 98 38.0 2 2 5 
13 26 15 1 4.041064237999308 0.005633020999994187 70 98 38.0 2 2 5 
13 26 16 -1 3.8676120440004524 0.004431379999914498 0 23 73.0 0 3 5 
13 26 16 0 4.580508125000051 0.011527857000146469 62 821 71.0 4 3 5 
13 26 16 1 60.23721912400015 0.3673917579999397 214 14783 71.0 5 3 5 
13 26 17 -1 4.046776590000263 0.004588892000356282 0 35 103.0 0 3 5 
13 26 17 0 4.772722595999767 0.015740816999823437 67 1129 83.0 3 3 5 
13 26 17 1 59.87828307200016 0.3340963789996749 193 15487 83.0 5 3 5 
13 26 18 -1 3.9305396440004188 0.004694317999565101 0 10 65.0 0 2 5 
13 26 18 0 3.847676092999791 0.006183868000334769 64 79 44.0 4 2 5 
13 26 18 1 4.096459418999984 0.006275011000070663 64 79 44.0 4 2 5 
13 26 19 -1 4.154779148000671 0.0035499349996825913 0 28 86.0 0 3 5 
13 26 19 0 4.244063069000731 0.008837295999910566 51 608 50.0 3 3 5 
13 26 19 1 110.21988609500022 0.5548944519996439 245 22986 50.0 2 3 5 
13 26 20 -1 3.937777076000202 0.011496381999677396 0 26 186.0 0 3 5 
13 26 20 0 4.545859607000239 0.017681387000266113 63 814 100.0 3 3 5 
13 26 20 1 327.4167350079997 1.2662408699998196 223 64276 90.0 5 3 5 
13 26 21 -1 4.284458121000171 0.007094839999808755 0 28 115.0 0 3 5 
13 26 21 0 4.652863852999872 0.011412157000449952 60 765 76.0 5 3 5 
13 26 21 1 15.393421409999974 0.0770115489995078 124 5531 76.0 5 3 5 
13 26 22 -1 3.840264968000156 0.003583970999898156 0 7 50.0 0 2 5 
13 26 22 0 4.053347424999629 0.0066533039998830645 72 77 50.0 2 2 5 
13 26 22 1 4.2023476210006265 0.005928593000135152 72 77 50.0 2 2 5 
13 26 23 -1 3.9264901589995134 0.0043283079994580476 0 11 159.0 0 3 5 
13 26 23 0 4.08368757900007 0.009904507999635825 56 485 92.0 4 3 5 
13 26 23 1 334.60159599799954 2.7934474569992744 246 60919 92.0 6 3 5 
13 26 24 -1 4.399319469999682 0.016787970999757817 0 34 59.0 0 3 5 
13 26 24 0 4.544589884999368 0.014070563999666774 64 952 24.0 2 3 5 
13 26 24 1 13.809298316999957 0.06908159900012834 126 4728 24.0 2 3 5 
14 28 0 -1 4.01774229900002 0.003980817000410752 0 30 27.0 0 3 5 
14 28 0 0 4.808526548999907 0.012536293999801273 70 972 20.0 2 3 5 
14 28 0 1 77.03608835400064 0.20093718199950672 270 15444 20.0 2 3 5 
14 28 1 -1 3.8780798170000708 0.004794323000169243 0 23 134.0 0 3 5 
